issuer_name,cusip,isin,figi,meeting_date,date_parsed_w_certainty,vote_description,other_vote_description,vote_source,management_recommendation,how_voted,shares_voted,total_shares_voted,shares_on_loan,vote_manager,vote_series,vote_other_info,accession,date_recorded,order_recorded,filer_cik,filer_name,fund_id,fund_id_type
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Independent board chairman,,SECURITY HOLDER,FOR,AGAINST,215928.0,215928.0,0.0,,S000000617,,0001438934-24-000388,2024-09-18,13,0000045291,JOHN HANCOCK CAPITAL SERIES,S000000617,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Humanitarian risks due to climate change policies,,SECURITY HOLDER,FOR,AGAINST,215928.0,215928.0,0.0,,S000000617,,0001438934-24-000388,2024-09-18,14,0000045291,JOHN HANCOCK CAPITAL SERIES,S000000617,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Indigenous peoples' rights indicators,,SECURITY HOLDER,FOR,AGAINST,215928.0,215928.0,0.0,,S000000617,,0001438934-24-000388,2024-09-18,15,0000045291,JOHN HANCOCK CAPITAL SERIES,S000000617,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Proxy voting alignment,,SECURITY HOLDER,FOR,AGAINST,215928.0,215928.0,0.0,,S000000617,,0001438934-24-000388,2024-09-18,16,0000045291,JOHN HANCOCK CAPITAL SERIES,S000000617,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Report on due diligence in conflict-affected and high-risk areas,,SECURITY HOLDER,FOR,AGAINST,215928.0,215928.0,0.0,,S000000617,,0001438934-24-000388,2024-09-18,17,0000045291,JOHN HANCOCK CAPITAL SERIES,S000000617,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Shareholder opportunity to vote on excessive golden parachutes,,SECURITY HOLDER,FOR,AGAINST,215928.0,215928.0,0.0,,S000000617,,0001438934-24-000388,2024-09-18,18,0000045291,JOHN HANCOCK CAPITAL SERIES,S000000617,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Proposal Withdrawn,,SECURITY HOLDER,FOR,AGAINST,215928.0,215928.0,0.0,,S000000617,,0001438934-24-000388,2024-09-18,19,0000045291,JOHN HANCOCK CAPITAL SERIES,S000000617,vote_series
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,12867.0,12867.0,0.0,,,,0001438934-24-000395,2024-09-18,0,0001044905,PATTEN & PATTEN INC/TN,0001044905,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,15041.0,15041.0,0.0,,,,0001438934-24-000400,2024-09-18,0,0001132708,NORTHSTAR ASSET MANAGEMENT Co LLC,0001132708,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,112476.0,112476.0,0.0,,,,0001438934-24-000405,2024-09-18,0,0001067532,FORBES J M & CO LLP,0001067532,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,88028.0,88028.0,0.0,,,,0001438934-24-000410,2024-09-18,0,0001318055,FARMERS TRUST CO,0001318055,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,2298.0,2298.0,0.0,,,,0001438934-24-000413,2024-09-18,0,0001080298,"REINHART PARTNERS, LLC.",0001080298,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,18863.0,18863.0,0.0,,,,0001438934-24-000415,2024-09-18,0,0000098758,TORRAY INVESTMENT PARTNERS LLC,0000098758,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,112476.0,112476.0,0.0,,,,0001438934-24-000417,2024-09-18,0,0001067532,FORBES J M & CO LLP,0001067532,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,26432.0,26432.0,0.0,,,,0001438934-24-000423,2024-09-18,0,0001704300,Founders Capital Management,0001704300,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,24518.0,24518.0,0.0,,,,0001438934-24-000425,2024-09-18,0,0001653926,First PREMIER Bank,0001653926,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,2541.0,2541.0,0.0,,,,0001438934-24-000428,2024-09-18,0,0001341748,Cypress Capital Group,0001341748,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,72700.0,72700.0,0.0,,,,0001453620-24-000011,2024-09-18,0,0001453620,Cohen Klingenstein LLC,0001453620,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,29000.0,29000.0,0.0,,,,0001455288-24-000020,2024-09-18,0,0001455288,Shelter Mutual Insurance Co,0001455288,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,7676.0,7676.0,0.0,,,,0001455969-24-000005,2024-09-18,0,0001455969,"Reynders McVeigh Capital Management, LLC",0001455969,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,,FOR,FOR,94404.6445,94404.6445,0.0,,,,0001470944-24-000002,2024-09-18,0,0001470944,"LMCG INVESTMENTS, LLC",0001470944,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,5359.0,5359.0,0.0,,,,0001479844-24-000009,2024-09-18,0,0001479844,Diversified Trust Co,0001479844,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,2049.0,2049.0,0.0,,,,0001481714-24-000008,2024-09-18,0,0001481714,"Verus Financial Partners, Inc.",0001481714,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory approval of excutive compensation,,ISSUER,FOR,FOR,1596.0,1596.0,0.0,,,,0001486946-24-000005,2024-09-18,0,0001486946,"VISTA CAPITAL PARTNERS, INC.",0001486946,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory approval of excutive compensation,,ISSUER,FOR,FOR,1456.0,1456.0,0.0,,,,0001486946-24-000005,2024-09-18,1,0001486946,"VISTA CAPITAL PARTNERS, INC.",0001486946,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,,FOR,FOR,111154.0,111154.0,0.0,,,,0001502194-24-000002,2024-09-18,0,0001502194,"Norinchukin Zenkyoren Asset Management Co., Ltd.",0001502194,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,344752.0,344752.0,0.0,,,,0001508822-24-000004,2024-09-18,0,0001508822,"ACR Alpine Capital Research, LLC",0001508822,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,14263.0,14263.0,0.0,,,,0001508822-24-000004,2024-09-18,0,0001508822,"ACR Alpine Capital Research, LLC",0001508822,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,90439.0,90439.0,0.0,,,,0001508822-24-000004,2024-09-18,0,0001508822,"ACR Alpine Capital Research, LLC",0001508822,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,996.0,996.0,0.0,,,,0001508822-24-000004,2024-09-18,0,0001508822,"ACR Alpine Capital Research, LLC",0001508822,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,163654.0,163654.0,0.0,,,,0001508822-24-000004,2024-09-18,0,0001508822,"ACR Alpine Capital Research, LLC",0001508822,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,1688.0,1688.0,0.0,,,,0001508822-24-000004,2024-09-18,0,0001508822,"ACR Alpine Capital Research, LLC",0001508822,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,88912.0,88912.0,0.0,,,,0001508822-24-000004,2024-09-18,0,0001508822,"ACR Alpine Capital Research, LLC",0001508822,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,4153.0,4153.0,0.0,,,,0001508822-24-000004,2024-09-18,0,0001508822,"ACR Alpine Capital Research, LLC",0001508822,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,31944.0,31944.0,0.0,,,,0001508822-24-000004,2024-09-18,0,0001508822,"ACR Alpine Capital Research, LLC",0001508822,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,34684.0,34684.0,0.0,,,,0001508822-24-000004,2024-09-18,0,0001508822,"ACR Alpine Capital Research, LLC",0001508822,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,13830.0,13830.0,0.0,,,,0001508822-24-000004,2024-09-18,0,0001508822,"ACR Alpine Capital Research, LLC",0001508822,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,15706.0,15706.0,0.0,,,,0001508822-24-000004,2024-09-18,0,0001508822,"ACR Alpine Capital Research, LLC",0001508822,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,609.0,609.0,0.0,,,,0001508822-24-000004,2024-09-18,0,0001508822,"ACR Alpine Capital Research, LLC",0001508822,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,17303.0,17303.0,0.0,,,,0001508822-24-000004,2024-09-18,0,0001508822,"ACR Alpine Capital Research, LLC",0001508822,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,122190.0,122190.0,0.0,,,,0001508822-24-000004,2024-09-18,0,0001508822,"ACR Alpine Capital Research, LLC",0001508822,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,2360.0,2360.0,0.0,,,,0001519319-24-000012,2024-09-18,0,0001519319,"Garrison Asset Management, LLC",0001519319,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,,AGAINST,AGAINST,829572.0,829572.0,0.0,,,,0001520354-24-000019,2024-09-18,0,0001520354,BNP Paribas Asset Management Holding S.A.,0001520354,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,2. Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,14300.0,14300.0,0.0,,,,0001525109-24-000004,2024-09-18,0,0001525109,"Wills Financial Group, Inc.",0001525109,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,2. Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,102.0,102.0,0.0,,,,0001525109-24-000004,2024-09-18,1,0001525109,"Wills Financial Group, Inc.",0001525109,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,,FOR,FOR,2282.0,2282.0,0.0,,,,0001531809-24-000005,2024-09-18,0,0001531809,"CapWealth Advisors, LLC",0001531809,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,3345.0,3345.0,0.0,,,,0001536029-24-000005,2024-09-18,0,0001536029,"Advance Capital Management, Inc.",0001536029,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-22,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,6312.0,6312.0,0.0,,,,0001540944-24-000005,2024-09-18,0,0001540944,"GREATMARK INVESTMENT PARTNERS, INC.",0001540944,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,,FOR,FOR,215840.0,215840.0,0.0,,,,0001541910-24-000006,2024-09-18,0,0001541910,Illinois Municipal Retirement Fund,0001541910,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,,,,,0.0,0.0,,,,0001546007-24-000009,2024-09-18,0,0001546007,Assenagon Asset Management S.A.,0001546007,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,,FOR,FOR,11091.0,11091.0,0.0,,,,0001546007-24-000009,2024-09-18,0,0001546007,Assenagon Asset Management S.A.,0001546007,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation,,ISSUER,FOR,FOR,74684.0,74684.0,0.0,,,,0001546967-24-000005,2024-09-18,0,0001546967,Iowa State Bank,0001546967,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of Director: Linda B. Bammann ,,ISSUER,FOR,FOR,10966.0,10966.0,0.0,,,,0001563690-24-000005,2024-09-18,0,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of Director: Stephen B. Burke ,,ISSUER,FOR,FOR,10966.0,10966.0,0.0,,,,0001563690-24-000005,2024-09-18,1,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of Director: Todd A. Combs ,,ISSUER,FOR,FOR,10966.0,10966.0,0.0,,,,0001563690-24-000005,2024-09-18,2,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of Director: Alicia Boler Davis ,,ISSUER,FOR,FOR,10966.0,10966.0,0.0,,,,0001563690-24-000005,2024-09-18,3,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of Director: James Dimon ,,ISSUER,FOR,FOR,10966.0,10966.0,0.0,,,,0001563690-24-000005,2024-09-18,4,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of Director: Alex Gorsky ,,ISSUER,FOR,FOR,10966.0,10966.0,0.0,,,,0001563690-24-000005,2024-09-18,5,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of Director: Mellody Hobson ,,ISSUER,FOR,FOR,10966.0,10966.0,0.0,,,,0001563690-24-000005,2024-09-18,6,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of Director: Phebe N. Novakovic ,,ISSUER,FOR,FOR,10966.0,10966.0,0.0,,,,0001563690-24-000005,2024-09-18,7,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of Director: Virginia M. Rometty ,,ISSUER,FOR,FOR,10966.0,10966.0,0.0,,,,0001563690-24-000005,2024-09-18,8,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of Director: Mark A. Weinberger ,,ISSUER,FOR,FOR,10966.0,10966.0,0.0,,,,0001563690-24-000005,2024-09-18,9,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation ,,ISSUER,FOR,FOR,10966.0,10966.0,0.0,,,,0001563690-24-000005,2024-09-18,10,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,"Approval of amended and restated long-term incentive plan effective May 21, 2024 ",,ISSUER,FOR,FOR,10966.0,10966.0,0.0,,,,0001563690-24-000005,2024-09-18,11,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Ratification of independent registered public accounting firm ,,ISSUER,FOR,FOR,10966.0,10966.0,0.0,,,,0001563690-24-000005,2024-09-18,12,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Independent board chairman ,,ISSUER,AGAINST,AGAINST,10966.0,10966.0,0.0,,,,0001563690-24-000005,2024-09-18,13,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Humanitarian risks due to climate change policies ,,ISSUER,AGAINST,AGAINST,10966.0,10966.0,0.0,,,,0001563690-24-000005,2024-09-18,14,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Indigenous peoples' rights indicators ,,ISSUER,AGAINST,AGAINST,10966.0,10966.0,0.0,,,,0001563690-24-000005,2024-09-18,15,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Proxy voting alignment ,,ISSUER,AGAINST,AGAINST,10966.0,10966.0,0.0,,,,0001563690-24-000005,2024-09-18,16,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Report on due diligence in conflict-affected and high-risk areas ,,ISSUER,AGAINST,AGAINST,10966.0,10966.0,0.0,,,,0001563690-24-000005,2024-09-18,17,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Shareholder opportunity to vote on excessive golden parachutes ,,ISSUER,AGAINST,AGAINST,10966.0,10966.0,0.0,,,,0001563690-24-000005,2024-09-18,18,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Proposal Withdrawn ,,ISSUER,AGAINST,AGAINST,10966.0,10966.0,0.0,,,,0001563690-24-000005,2024-09-18,19,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of Director: Linda B. Bammann ,,ISSUER,FOR,FOR,40.0,40.0,0.0,,,,0001563690-24-000005,2024-09-18,20,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of Director: Stephen B. Burke ,,ISSUER,FOR,FOR,40.0,40.0,0.0,,,,0001563690-24-000005,2024-09-18,21,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of Director: Todd A. Combs ,,ISSUER,FOR,FOR,40.0,40.0,0.0,,,,0001563690-24-000005,2024-09-18,22,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of Director: Alicia Boler Davis ,,ISSUER,FOR,FOR,40.0,40.0,0.0,,,,0001563690-24-000005,2024-09-18,23,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of Director: James Dimon ,,ISSUER,FOR,FOR,40.0,40.0,0.0,,,,0001563690-24-000005,2024-09-18,24,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of Director: Alex Gorsky ,,ISSUER,FOR,FOR,40.0,40.0,0.0,,,,0001563690-24-000005,2024-09-18,25,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of Director: Mellody Hobson ,,ISSUER,FOR,FOR,40.0,40.0,0.0,,,,0001563690-24-000005,2024-09-18,26,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of Director: Phebe N. Novakovic ,,ISSUER,FOR,FOR,40.0,40.0,0.0,,,,0001563690-24-000005,2024-09-18,27,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of Director: Virginia M. Rometty ,,ISSUER,FOR,FOR,40.0,40.0,0.0,,,,0001563690-24-000005,2024-09-18,28,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of Director: Mark A. Weinberger ,,ISSUER,FOR,FOR,40.0,40.0,0.0,,,,0001563690-24-000005,2024-09-18,29,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Advisory resolution to approve executive compensation ,,ISSUER,FOR,FOR,40.0,40.0,0.0,,,,0001563690-24-000005,2024-09-18,30,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,"Approval of amended and restated long-term incentive plan effective May 21, 2024 ",,ISSUER,FOR,FOR,40.0,40.0,0.0,,,,0001563690-24-000005,2024-09-18,31,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Ratification of independent registered public accounting firm ,,ISSUER,FOR,FOR,40.0,40.0,0.0,,,,0001563690-24-000005,2024-09-18,32,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Independent board chairman ,,ISSUER,AGAINST,AGAINST,40.0,40.0,0.0,,,,0001563690-24-000005,2024-09-18,33,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Humanitarian risks due to climate change policies ,,ISSUER,AGAINST,AGAINST,40.0,40.0,0.0,,,,0001563690-24-000005,2024-09-18,34,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Indigenous peoples' rights indicators ,,ISSUER,AGAINST,AGAINST,40.0,40.0,0.0,,,,0001563690-24-000005,2024-09-18,35,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Proxy voting alignment ,,ISSUER,AGAINST,AGAINST,40.0,40.0,0.0,,,,0001563690-24-000005,2024-09-18,36,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Report on due diligence in conflict-affected and high-risk areas ,,ISSUER,AGAINST,AGAINST,40.0,40.0,0.0,,,,0001563690-24-000005,2024-09-18,37,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Shareholder opportunity to vote on excessive golden parachutes ,,ISSUER,AGAINST,AGAINST,40.0,40.0,0.0,,,,0001563690-24-000005,2024-09-18,38,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Proposal Withdrawn ,,ISSUER,AGAINST,AGAINST,40.0,40.0,0.0,,,,0001563690-24-000005,2024-09-18,39,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of Director: Linda B. Bammann ,,ISSUER,FOR,FOR,300.0,300.0,0.0,,,,0001563690-24-000005,2024-09-18,40,0001563690,Boltwood Capital Management,0001563690,filer_cik
JPMORGAN CHASE & CO.,46625H100,US46625H1005,BBG000DMBXR2,2024-05-21,1,Election of Director: Stephen B. Burke ,,ISSUER,FOR,FOR,300.0,300.0,0.0,,,,0001563690-24-000005,2024-09-18,41,0001563690,Boltwood Capital Management,0001563690,filer_cik
